job_title,company_name,location,job_link,job_id,job_description
"Application Developer – Avayas/Genesys (Bangkok-based, relocation provided)",Agoda,"San Jose, CA",https://www.linkedin.com/jobs/view/3778220180/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=gjsyklyu8eZ8AmurMOXQEg%3D%3D&trk=flagship3_search_srp_jobs,3778220180,"About the job
            
 
About AgodaAgoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.Get to Know our Team: The IT Infrastructure team operates all networks, servers, and storage platforms used to deliver services to Agoda’s customers. We support every product within the company, working with a wide range of systems and technology stacks. As part of the IT Infrastructure team, you’ll be working with over 25,000 server instances, one of the largest OpenStack private clouds in Asia, sophisticated Kubernetes-based compute engines, and a data platform capable of transporting and ingesting millions of data messages per second. Each of these opportunities – coupled with an open work environment – are a great way to gain experience on a modern and dynamic platform, constantly evolving to adapt to changes in the business landscape.The opportunity:In this role as Application Developer (Sr. System Engineer), you will lead the design, development and maintenance of advanced Contact Center solutions and Telephony Platform (Infrastructure) for a global contact center with approximately 2000 concurrent agents distributed across multiple locations of in-house agents and BPO agents (via VDI) around the world, leveraging your extensive software development expertise. This role involves not only technical proficiency but also leadership and mentoring responsibilities, guiding engineers on a virtual team with members located around the world.In this Role, You’ll Get to Lead the design of complex and strategic Contact center solutions, ensuring to align with the organization’s goals and customer experience objectivesDevelop and maintain custom contact center applications, features, integrations and automationMentor and provide technical guidance to engineers, fostering their growth and development with documentation and knowledge sharingEnsure contact center solutions adhere to security best practices and compliance with data privacy regulationsLead efforts to optimize the performance of contact center systems and proactive monitoring for issuesCollaborate with cross-functional teams, including network engineers, system administrators, operation teams, external vendors and a notion to business users to deliver integrated contact center solutions that meet business objectivesContinuous Learning, stay updated with industry trends and emerging technologies related to contact center solution and development practices
What You’ll Need To Succeed We require at least 5 years of experience in advanced Contact center solutionsSignificant experience in software development and programming, with focus on Contact center technologiesProven experience in software development, programming (e.g., Java, JavaScript, .NET) and scripting (eg., Powershell, Shell scripting)Strong knowledge of contact center technologiesExceptional problem solving and troubleshooting abilitiesGood communication and collaboration in English skillsGood leadership and mentoring skillAttention to detail and commitment to quality
It’s great if you have: Experience on RPA and AI development for contact center
#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #tokyo #osaka #kualalumpur #malta #amsterdam #oslo #manila #warsaw #krakow #doha #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4 #makati #bangalore #gurgaon #pune #gurugram #hyderabad #noida #chennai #mumbai #delhi #newdelhi #kolkata #jaipurEqual Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
"Application Developer – Avayas/Genesys (Bangkok-based, relocation provided)",Agoda,"Philadelphia, PA",https://www.linkedin.com/jobs/view/3778220185/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=9iZ713KZluvl%2BDZbd%2BhB6g%3D%3D&trk=flagship3_search_srp_jobs,3778220185,"About the job
            
 
About AgodaAgoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.Get to Know our Team: The IT Infrastructure team operates all networks, servers, and storage platforms used to deliver services to Agoda’s customers. We support every product within the company, working with a wide range of systems and technology stacks. As part of the IT Infrastructure team, you’ll be working with over 25,000 server instances, one of the largest OpenStack private clouds in Asia, sophisticated Kubernetes-based compute engines, and a data platform capable of transporting and ingesting millions of data messages per second. Each of these opportunities – coupled with an open work environment – are a great way to gain experience on a modern and dynamic platform, constantly evolving to adapt to changes in the business landscape.The opportunity:In this role as Application Developer (Sr. System Engineer), you will lead the design, development and maintenance of advanced Contact Center solutions and Telephony Platform (Infrastructure) for a global contact center with approximately 2000 concurrent agents distributed across multiple locations of in-house agents and BPO agents (via VDI) around the world, leveraging your extensive software development expertise. This role involves not only technical proficiency but also leadership and mentoring responsibilities, guiding engineers on a virtual team with members located around the world.In this Role, You’ll Get to Lead the design of complex and strategic Contact center solutions, ensuring to align with the organization’s goals and customer experience objectivesDevelop and maintain custom contact center applications, features, integrations and automationMentor and provide technical guidance to engineers, fostering their growth and development with documentation and knowledge sharingEnsure contact center solutions adhere to security best practices and compliance with data privacy regulationsLead efforts to optimize the performance of contact center systems and proactive monitoring for issuesCollaborate with cross-functional teams, including network engineers, system administrators, operation teams, external vendors and a notion to business users to deliver integrated contact center solutions that meet business objectivesContinuous Learning, stay updated with industry trends and emerging technologies related to contact center solution and development practices
What You’ll Need To Succeed We require at least 5 years of experience in advanced Contact center solutionsSignificant experience in software development and programming, with focus on Contact center technologiesProven experience in software development, programming (e.g., Java, JavaScript, .NET) and scripting (eg., Powershell, Shell scripting)Strong knowledge of contact center technologiesExceptional problem solving and troubleshooting abilitiesGood communication and collaboration in English skillsGood leadership and mentoring skillAttention to detail and commitment to quality
It’s great if you have: Experience on RPA and AI development for contact center
#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #tokyo #osaka #kualalumpur #malta #amsterdam #oslo #manila #warsaw #krakow #doha #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4 #makati #bangalore #gurgaon #pune #gurugram #hyderabad #noida #chennai #mumbai #delhi #newdelhi #kolkata #jaipurEqual Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
Application Development Advisor,Magnit,United States (Remote),https://www.linkedin.com/jobs/view/3778687525/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=5DxdmcBC1x4ZSJdWzB41Gw%3D%3D&trk=flagship3_search_srp_jobs,3778687525,"About the job
            
 
Title: Application Development AdvisorLocation: Nashville, TN - REMOTEDuration: 06+ months contract role  Job description:Summary:Quality Apps Support Application Development Advisor Position Overview:The job profile for this position is Application Development Advisor. The Application Development Advisor role has the following components:● Researches and evaluates alternative solutions and recommends the most efficient and cost-effective application programming solution.● Develops, documents, and follows standard coding practices.● Provides comprehensive consultation to business units and IT management and staff at the highest technical level on all phases of data integration processes and data management.  Key Responsibilities:Application Development team members within the Quality Apps Support team are responsible for the following:● Design new or modified code development, tests, debugs, and documents programs ● Conduct development work required in a comprehensive manner consistent with our best practices and standards● Coordinate with systems analyst and other developers on technical delivery● Proactively learn ways to improve systems, reducing costs and maximizing opportunities. Required Experience / Qualifications:● 5+ years of intermediate to advanced T-SQL (complex JOINs, subqueries, stored procedures, indexes, temp tables and CTEs, query optimization is a MUST).● 5+ years of Intermediate to advanced SSIS and SSRS.● 5+ years of data analysis and mining.● 5+ years of requirements gathering in Agile environments.● Unit testing, functional testing, regression testing.● Excellent written and verbal communication skills.● Logical, detail-oriented team player who learns quickly and has the ability to handle multiple, competing priorities in a fast-paced environment. Desired Experience / Qualifications:• Teradata• Medicare / Medicaid• Medical and coding terminology • SNP Model of Care • Health Services / Medical Management / Population Health.• T-SQL.• Teradata.• SSIS.• SSRS.• Unit and regression testing.• Excellent documentation skills.• Excellent written and verbal communication skills. The TeamThe Quality Apps Support team is responsible for:● Quality Datamart maintenance and support for all regulatory, Stars, and operational SNP and HRA reporting● SSRS Reporting for SNP Model of Care / HRA / Clinical Programs. Preferred Education: BS preferred, but not required.
 Hourly Pay Rate Range (dependent on location, experience, expectation):The pay range that Magnit reasonably expects to pay for this position is: $52.93-$70.58/hour.Benefits: Medical, Dental, Vision, 401K (provided minimum eligibility hours are met). NOTES:100% Remote. M-F, 8-5 with some flexibility during regular 40 core hours. ET or CT zone strongly preferred. If ever working outside of the core hours, seek Manager approval first."
Interface Application Developer - Clover Leaf and Epic Bridges,Codeworks IT Careers,United States (Remote),https://www.linkedin.com/jobs/view/3760880228/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=IXkIuLh3aAQK5xK%2FDn6z%2BA%3D%3D&trk=flagship3_search_srp_jobs,3760880228,"About the job
            
 
Come join an IT consulting and placement firm recognized for quality, integrity, and agility. Codeworks is a lean, efficient staffing firm that is responsive and flexible toward its people while offering competitive compensation, healthcare, and retirement benefits. We have maintained a reputation for quality during our over 20 years of service and attribute it to our focus on building lasting relationships.Position: Lead Interface Application DeveloperLocation: Des Moines, Iowa REMOTEDuration: Long term contract with likely extensionsTechnologies: Cloverleaf, EPIC Bridges, Unix, Linux, BashJob Description:Provide technical leadership and technical support for the development, configuration, and ongoing maintenance of Interfaces using both Cloverleaf and EPIC Bridges. Familiarity with healthcare systems and processes, esp. HL7Epic BridgesCloverleaf, esp. TCLUnix\Linux shell scripting, esp. BashProficient written and verbal communicationCloverleaf server applications deployed on Unix servers: plan, execute, document, share methods, and develop training. 
Responsibilities: Finish converting sites from 6.2 to 20.1Deploy Cloverleaf Security Server Intermediate CAEstablish security policies, including read-only access for monitoringGenerate certificates for all team member standalone clientsConvert test sitesConvert prod sites
Migrate sites from SMAT (files) to SMAT Database Encrypt SMAT data at restDetermine impact on automated maintenance processesMigrate from scripted SMAT file cycling to built-in SMAT DB cycling
Migrate from scripted log cycling to built-in log cyclingSupport the conversion from AIX to Linux
Qualifications:5 to 10 years of experience. Relies on experience and judgment to plan and accomplish goals, performs a variety of complicated tasks, may lead and direct the work of others, may report directly to a project lead or manager, a wide degree of creativity and latitude is expected.Codeworks L.L.C. is a full-service IT Consulting and Staffing Services company. Headquartered in Milwaukee, WI—Codeworks has more than 25 years of experience connecting great people to great companies. Codeworks services companies nationwide ranging from start-ups to Fortune 100 corporations. Our Recruiting team consists of highly skilled Talent Specialists who excel at evaluating, advising, and connecting IT professionals with new career opportunities that facilitate career growth.At Codeworks, we're committed to diversity, equity, and inclusion in our workforce and beyond. We believe in equal opportunities and value the unique perspectives that every individual brings to our team. Join us in creating an inclusive, innovative, and collaborative workplace where your talents can thrive.Please apply here or forward your resume and/or questions to ellen.burgermeister@codeworks-inc.com"
Application & Website Developer (C# and PL/SQL),Messer Americas,"Bridgewater, NJ (On-site)",https://www.linkedin.com/jobs/view/3725059850/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=YST8rP0M%2B4JZWHyyhj1mZw%3D%3D&trk=flagship3_search_srp_jobs,3725059850,"About the job
            
 
What You'll Enjoy Doing Analysis, Design, development, testing and deployment of proprietary logistics applicationsDevelop to business priorities, standards and end user satisfactionResearch, diagnose, troubleshoot and resolve application errorsWork with project managers and end users to review functional specificationsWork with end users and other IT functions to ensure efficient integration to other template applications g. SAPWork with other developers and application architect to design new functionalitiesProvide escalation support of Help Desk calls from end usersProvide out-of-hours emergency support escalation
Do you have what it takes? Proficiency in C#, in particular developing UI applications that interact with Oracle DatabasesProficiency in .Net and PL/SQLFluent in English, both written and spokenComponent DevExpress is a plusASP.net development and/or C++ development is a plusOracle DBA knowledge is a plus
Required Qualifications/experience Bachelor's Degree in Computer Science, Information Systems, Software Engineering or related field3-5 years of technical expertise in application developmentExperience in business and systems analysis, database and application designExperience in developing applications that interact with an Oracle databaseExperience in full project lifecycle and software development lifecycleExperience in application supportExperience in application development and support for logistics and supply chain management applications is a plusKnowledge of business processes, data, applications for Bulk Industrial Gases is a plus
Join us and you will be part of a company that values and supports your career. We offer competitive pay and benefits, with set schedules, steady work and opportunities for ongoing training and career progression.Together we value innovation, efficiency and flexibility. Putting safety first, working with integrity and respect, we encourage everyone to find solutions for success. That means for our customers and for our colleagues. This makes us a great place to build a career where your skills are valued and developed.Apply today at Messer Careers"
Customer/1 Application Developer,Mastech Digital,"St Petersburg, Florida, United States",https://www.linkedin.com/jobs/view/3714345796/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=Vr8qTUBOfD0AFBfIBigNXw%3D%3D&trk=flagship3_search_srp_jobs,3714345796,"About the job
            
 
DescriptionMastech Digital provides digital and mainstream technology staff as well as Digital Transformation Services for all American Corporations. We are currently seeking a Customer/1 Application Developer for our client in the IT Services domain. We value our professionals, providing comprehensive benefits and the opportunity for growth. This is a Contract position, and the client is looking for someone to start immediately.Duration: 7+ Months ContractLocation: Saint Petersburg, FL (Remote)Role: Customer/1 Application DeveloperPrimary Skills: Application Development/COBOLRole Description: The Customer/1 Application Developer must have at least 3+ years of experience.Responsibilities  Technical and Functional Subject-Matter Expert (SME) Support of Customer/1 application Perform Requirements Gathering Perform Functional Analysis Document Functional Requirements Complete User Approvals and Sign-Off of Requirements Develop User Acceptance Test Plans Develop Post-Production Verification Requirements Functional and technical support of UAT Testers and Developers Support and analyze production abends and end-user application issues Support the development, review training materials, and participate in the implementation of the training as appropriate.
Must-Have  Client/Server version of Customer COBOL Utilities
Years Of Experience Required  Customer/1 at least 4, including some explicit Design experience in C. COBOL – 4+ Utilities – 4
Education: Any/Bachelor’s degree in Computer Science, Electrical/Electronic Engineering, Information Technology or another related field or EquivalentExperience: Minimum 3+ years of experienceRelocation: This position will not cover relocation expensesTravel: NoLocal Preferred: YesNote: Must be able to work on a W2 basis (No C2C)Recruiter Name: Rahul JoshiRecruiter Phone: 412-547-1508Equal Employment Opportunity"
Full Stack C# Application Developer with Security Clearance,ClearanceJobs,"Hanover, MD (On-site)",https://www.linkedin.com/jobs/view/3753482991/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=kroi9%2Fa8%2FR7NqIZO12q7CA%3D%3D&trk=flagship3_search_srp_jobs,3753482991,"About the job
            
 
REQ#: RQ156143 Requisition Type: Pipeline Your Impact Own your opportunity to serve as a critical component of our nation's safety and security. Make an impact by using your expertise to protect our country from threats. Job Description We have multiple levels of Full Stack C# applications Development roles to include SR, mid-level and JR Level. - Codes, tests, integrates and documents software solutions  Applies principles and techniques of computer science, engineering, and mathematical analysis to the development of complex solutions Participates as a Subject Matter Expert in internal review of software components and systems Works on the hardest technical problems facing the company, often these problems are unusually complex and require the utmost creativity and innovation Applies and champions the appropriate standards, processes, procedures, and tools throughout the system development life cycle to support the generation of technical engineering products Receives no appreciable instruction on day-to-day work; more often responsible to define the scope, schedule and expectations for the work they execute or lead; assignments may be self-initiated Provides leadership and/or direction and/or supervision to lower level employees and teams Leads large technical tasks and large teams and projects Keeps abreast of technology trends and champions new ideas and process improvements
Basic Qualifications  Web Development with JavaScript Preferred Libraries: JQuery, BootStrap.JS, Knockout.js C# with ASP.Net Web Forms - Alternatively: Strong development skills in Java and a willingness to learn C# Database experience Preferred: MongoDB HTML CSS Deployment with a Web Server Preferred: IIS
What You'll Experience  Technologies that aren't just top-notch, they're often top-secret A team of bold thinkers committed to exploring what's next Opportunities to gain new knowledge - as it's discovered
What You Bring To The Table  Proficient understanding of software engineering concepts, principles, and theories Proficient at applying technical standards and methodologies to resolve issues in creative ways and help company meet financial and business objectives #SWDevPolyMD #GDPoly Work Requirements .cls-1{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px;} Years of Experience 3 + years of related experience * may vary based on technical training, certification(s), or degree .cls-1,.cls-2{fill:none;stroke:#5b6670;stroke-miterlimit:10;}.cls-1{stroke-width:1.77px;}.cls-2{stroke-width:2px;} Certification .cls-1{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px;} Travel Required Less than 10% .cls-1{stroke-width:1.5px;}.cls-1,.cls-2,.cls-3{fill:none;stroke:#5d666f;stroke-miterlimit:10;}.cls-2{stroke-width:2px;} Citizenship U.S. Citizenship Required About Our Work We are GDIT. A global technology and professional services company that delivers consulting, technology and mission services to every major agency across the U.S. government, defense and intelligence community. Our 30,000 experts extract the power of technology to create immediate value and deliver solutions at the edge of innovation. We operate across 30 countries worldwide, offering leading capabilities in digital modernization, AI/ML, Cloud, Cyber and application development. Together with our clients, we strive to create a safer, smarter world by harnessing the power of deep expertise and advanced technology. GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class."
"Barclays, Front Office Pricing Application Developer - Application via WayUp",WayUp,"New York, NY",https://www.linkedin.com/jobs/view/3767689912/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=U1BexBBfkPT0AUBTj5G5Kg%3D%3D&trk=flagship3_search_srp_jobs,3767689912,"About the job
            
 
This role is with Barclays. WayUp is partnering with Barclays to hire top talent. Front Office Pricing Application Developer  New York, New York What will you be doing? Barclays Services Corp. seeks Front Office Pricing Application Developer in New York, New York (multiple positions available):Involved in the design, maintenance and enhancement of the strategic pricing application that helps Barclay’s and Front office IT team in delivering support to the exotics tradersGather business user requirements and implement different pricers for products ranging from vanilla products, like equity option/equity swap, to complex exotic products, like barrier optionInnovate and drive key architectural decisions to deliver the FOIT StrategyLiaise with other teams, such as quants, valuation and pricing teams in order to identify and manage dependenciesConvey information and train new personnel to support new and existing FOIT applications and toolsEnsure that all activities and duties are carried out in full compliance with regulatory requirements, enterprise wide risk management framework and internal Barclay’s policies and policy standardsDevelop and support complex pricing tools used by American equity business to structure exotic derivative products and quote fair price to the U.S. financial marketMay telecommute What we’re looking for: Employer will accept:Master’s degree in Computer Science, Electrical Engineering, Computer Engineering or related fieldTwo (2) years of experience in the job offered or in a computer-related occupation Alternatively, employer will acceptBachelor’s degree in Computer Science, Electrical Engineering, Computer Engineering or related fieldFive (5) years of progressive post baccalaureate experience in the job offered or in a computer-related occupation Where will you be working? You will be working at our New York, New York location at 745 Seventh Avenue. This 37-story office tower is located in Times Square in the heart of Manhattan and features a cafeteria, fitness center and state-of-the-art LED signage on the façade of the building. The building is easily accessible to Restaurants, Shops and Public Transportation. Interested and want to know more about Barclays? Visit [home.barclays/who-we-are/](https://www.home.barclays/who-we-are/) for more details. Our Values Everything we do is shaped by the five values of Respect, Integrity, Service, Excellence and Stewardship. Our values inform the foundations of our relationships with customers and clients, but they also shape how we measure and reward the performance of our colleagues. Simply put, success is not just about what you achieve, but about how you achieve it. Our Diversity We aim to foster a culture where individuals of all backgrounds feel confident in bringing their whole selves to work, feel included and their talents are nurtured, empowering them to contribute fully to our vision and goals. It is the policy of Barclays to ensure equal employment opportunity without discrimination or harassment on the basis of race, color, creed, religion, national origin, alienage or citizenship status, age, sex, sexual orientation, gender identity or expression, marital or domestic/civil partnership status, disability, veteran status, genetic information, or any other basis protected by law. Dynamic working gives everyone at Barclays the opportunity to integrate professional and personal lives, if you have a need for flexibility then please discuss this with the hiring manager. Our Benefits Our customers are unique. The same goes for our colleagues. That's why at Barclays we offer a range of benefits, allowing every colleague to choose the best options for their personal circumstances. These include a competitive salary and pension, health care and all the tools, technology and support to help you become the very best you can be. We are proud of our dynamic working options for colleagues. If you have a need for flexibility then please discuss this with us. Salary / Rate Minimum/yr: $180,000
Salary / Rate Maximum/yr: $198,000 The minimum and maximum salary/rate information above include only base salary or base hourly rate. It does not include any other type of compensation or benefits that may be available. This position is eligible for incentives pursuant to Barclays Employee Referral Program."
"Evonik, EHSSQ Development Specialist - Application via WayUp",WayUp,"Mobile, AL (On-site)",https://www.linkedin.com/jobs/view/3699409660/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=NlxlxpYkTcapndY3u4givA%3D%3D&trk=flagship3_search_srp_jobs,3699409660,"About the job
            
 
This role is with Evonik. WayUp is partnering with Evonik to hire top talent. What we offer You will work on exciting and challenging topics together with a team in an ultra-modern, innovative and creative environment. Intensive on-the-job training with expert colleagues guarantees you will quickly become familiar with your duties and perform them independently. Performance related pay and the opportunity for personal and professional development are of course part of the package. Since 2009 Evonik Industries AG has been certified as a family-friendly company by the German Hertie Foundation. Click on the link to learn more about Evonik from our employees:  https://careers.evonik.com/en/about/meet-the-team/  RESPONSIBILITIES  Region Activities  Co-facilitate an ESHQ audit team member on region audits.Conduct ESHQ Services Department special projects.
 Site-Specific Activities:  Lead projects in EHSSQ applying concepts from training and utilizing team member expertise.Work with site EHSSQ on activities to develop working knowledge of site needs and work requirements.Attend courses to learn general knowledge of EHSSQ topics.Identify continuous improvement opportunities in EHSSQ using digital tools.Take responsibility for different elements in EHSSQ as a rotational requirement.Develop project management skills - project development, implementation, and start-up.Build knowledge of chemical processes and different applicable requirements REQUIREMENTS Bachelor’s degree in science, Engineering, or EHS Degree. Preference is for an Engineering background.Must have problem solving ability, be passionate about self-development and learning and have strong written/verbal communication skills.Excellent communication and interpersonal skillsComputer and MS Office skills required.Must be willing to travel and relocate to another Evonik, North America Region facility within 1-3 years."
Application Developer III - Configuration Analyst,ICONMA,"Rhode Island, United States (On-site)",https://www.linkedin.com/jobs/view/3752330192/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=YIMyNwbuRKHU04iUCIjvhQ%3D%3D&trackingId=1WYx2AGZxD%2Fy6Uo38R5bYA%3D%3D&trk=flagship3_search_srp_jobs,3752330192,"About the job
            
 
Application Developer III - Configuration Analyst    Location: Remote  Duration: 6 months    Description:  This is a Scrum Team role that will be a member of the Medicare / Medicaid Enrollment Configuration team tasked with developing purpose built capabilities for our NextGen platform.  Serves as a member of the team to deliver purpose built configuration for the Medicare Enrollment Operations Team on the Next Generation Platform.  Independently designs and / or configures efficient, cost effective application program solutions for the Enrollment Operations Team on the Next Generation Platform Program for the Medicare organization, including products for Medicare Advantage (MA), Medicare Advantage with Prescription Drug Coverage (MAPD) and stand-alone Prescription Drug Plans (PDP) and potentially Medicaid.  Able to write SQL / PLSQL at an intermediate to advanced level  Develops new and / or reuses existing configuration through the use of program development software and / or integrates purchased Solutions With limited direction, translates business requirements to technical specifications.  Creates technical designs for a new application or enhancements, including integration of purchased solutions.  Performs ongoing system maintenance, research, problem resolution and on-call support, according to defined plans or documentation for existing systems.  Is fully familiar with the prescribed methodology and is in strict compliance with all required artifacts.  Independently performs unit testing. May perform or assist with integration and system testing, according to detailed test plans to ensure high-quality systems.  May assist business partners with User Acceptance Testing.  Independently supports processes related to the implementation of systems into production, including integration of purchased solutions.  Independently works on multiple projects and/or SRs and actively participates as a member of each project team supporting an application or set of applications.  Independently works on small and large moderately complex projects that require increased skill in multiple technical environments and  disciplines, that have system wide impact and that may integrate across the organization.  Supports reviews and signs off on all design documents prior to configuration.  Supports reviews of all configuration built by other Business Consultants.  Supports Leads with coaching / mentoring for other Business Consultants performing configuration within the system.    Required Qualifications  Experience PLSQL / Oracle databases; Intermediate / Advanced (2-4 years)  Experience with software development lifecycles; application development (2-4 years)    Preferred Qualifications  Experience with Market Prominence, MHK's (formerly MedHOK) Enrollment, Billing and Correspondence platform  Information Technology / Release & Resource Management (2-4 years)  Medical Management / Medical Management - Government Administration (2-4 years)  Experience with member materials / correspondence implementation experience (2-4 years)  Experience with Medicare or Medicaid Enrollment, Billing and Correspondence Operations (2-4 years)  Leadership / Creating Accountability (Intermediate)  Leadership / Developing and Executing Strategy (Intermediate)  Leadership / Driving a Culture of Compliance (Foundational)  General Business Consulting for Solutions (Intermediate)  Leadership / Anticipating and Innovating (Intermediate)  Technology / Justifying the Business Case (Intermediate)  Experience with enterprise-wide and / or cross-functional large scale initiatives with high degree of complexity.  Demonstrated experience successfully implementing change in complex organizations  Demonstrated relationship management skills at the senior level; capacity to quickly build and maintain credible relationships at varying  levels of the organization simultaneously.    Education  Bachelor's degree or equivalent experience    Verifyable High School Diploma or GED Required  Yes    Duties  Supports Delivery Life Cycle including Maintenance - Leads or acts as a technical contributor in the design of new applications or enhancements including integration of purchased solutions- May oversee or perform unit and integrated complete system testing, according to detailed plans to ensure high-quality systems   Experience  At least 6 years experience in systems analysis and application program development, or an equivalent combination of education and work experience. -Experience with application development support software packages - Understanding of health care business and care delivery processes preferred    Position Summary  Under general direction, formulates and defines system scope and objectives. Devises or modifies procedures to solvecomplex problems considering computer equipment capacity and limitations, operating time and form of desired results.Prepares detailed technical specifications from which programs will be written. Designs, codes, tests, debugs, and documents those programs. Competent to work at the highest technical level of all phases of applications systems analysis and programming activities.    Education  Bachelor's degree in Computer Science or a related discipline.    Qualification   Must Have  Client Requirements  Prior Client work experience

Desired Skills and Experience
                PLSQL"
